t,active_size,active_centroid_depth,pocket_size,pocket_centroid_depth,jaccard_prev,active_jaccard_prev
393,16,3.5,46,2.0652173913043477,0.7272727272727273,0.2916666666666667
394,15,3.4,50,1.96,0.7454545454545455,0.47619047619047616
395,15,3.4,50,1.96,1.0,0.875
396,21,3.380952380952381,55,2.0,0.9090909090909091,0.7142857142857143
397,18,3.111111111111111,50,1.96,0.9090909090909091,0.5
398,8,3.0,41,1.9024390243902438,0.82,0.3684210526315789
399,16,3.5,46,2.0652173913043477,0.5818181818181818,0.043478260869565216
400,19,3.526315789473684,55,2.0,0.8363636363636363,0.75
401,22,3.272727272727273,55,2.0,1.0,0.64
402,9,3.4444444444444446,41,1.8780487804878048,0.7454545454545455,0.2916666666666667
403,6,3.3333333333333335,32,1.9375,0.7804878048780488,0.5
404,9,3.2222222222222223,41,1.9024390243902438,0.4897959183673469,0.0
405,23,3.347826086956522,55,2.0,0.7454545454545455,0.3333333333333333
406,14,3.142857142857143,49,1.9183673469387754,0.8909090909090909,0.4230769230769231
407,21,3.4761904761904763,55,2.0,0.8909090909090909,0.4
408,10,2.8,41,1.9024390243902438,0.7454545454545455,0.19230769230769232
409,10,3.6,41,2.024390243902439,0.64,0.05263157894736842
410,16,3.25,50,1.96,0.82,0.5294117647058824
411,14,3.142857142857143,49,1.9183673469387754,0.8,0.30434782608695654
412,17,3.3529411764705883,50,1.96,0.8,0.24
413,11,3.1818181818181817,41,1.8780487804878048,0.6545454545454545,0.12
414,2,2.0,24,1.9166666666666667,0.5853658536585366,0.18181818181818182
