t,active_size,active_centroid_depth,active_max_depth,active_p95_depth,detector_count,detector_ge_count,active_jaccard_prev
287,335,21.31044776119403,39,38.0,10,100,0.2933070866141732
288,359,20.337047353760447,39,38.0,13,86,0.3661417322834646
289,322,20.59006211180124,39,37.0,9,70,0.3405511811023622
290,335,21.31044776119403,39,38.0,10,100,0.2933070866141732
291,359,20.337047353760447,39,38.0,13,86,0.3661417322834646
292,322,20.59006211180124,39,37.0,9,70,0.3405511811023622
293,335,21.31044776119403,39,38.0,10,100,0.2933070866141732
294,359,20.337047353760447,39,38.0,13,86,0.3661417322834646
295,322,20.59006211180124,39,37.0,9,70,0.3405511811023622
296,335,21.31044776119403,39,38.0,10,100,0.2933070866141732
297,359,20.337047353760447,39,38.0,13,86,0.3661417322834646
298,322,20.59006211180124,39,37.0,9,70,0.3405511811023622
299,335,21.31044776119403,39,38.0,10,100,0.2933070866141732
300,359,20.337047353760447,39,38.0,13,86,0.3661417322834646
301,322,20.59006211180124,39,37.0,9,70,0.3405511811023622
302,335,21.31044776119403,39,38.0,10,100,0.2933070866141732
303,359,20.337047353760447,39,38.0,13,86,0.3661417322834646
304,322,20.59006211180124,39,37.0,9,70,0.3405511811023622
305,335,21.31044776119403,39,38.0,10,100,0.2933070866141732
306,359,20.337047353760447,39,38.0,13,86,0.3661417322834646
307,322,20.59006211180124,39,37.0,9,70,0.3405511811023622
308,335,21.31044776119403,39,38.0,10,100,0.2933070866141732
309,359,20.337047353760447,39,38.0,13,86,0.3661417322834646
310,322,20.59006211180124,39,37.0,9,70,0.3405511811023622
311,335,21.31044776119403,39,38.0,10,100,0.2933070866141732
312,359,20.337047353760447,39,38.0,13,86,0.3661417322834646
313,322,20.59006211180124,39,37.0,9,70,0.3405511811023622
314,335,21.31044776119403,39,38.0,10,100,0.2933070866141732
315,359,20.337047353760447,39,38.0,13,86,0.3661417322834646
316,322,20.59006211180124,39,37.0,9,70,0.3405511811023622
317,335,21.31044776119403,39,38.0,10,100,0.2933070866141732
318,359,20.337047353760447,39,38.0,13,86,0.3661417322834646
319,322,20.59006211180124,39,37.0,9,70,0.3405511811023622
320,335,21.31044776119403,39,38.0,10,100,0.2933070866141732
321,359,20.337047353760447,39,38.0,13,86,0.3661417322834646
322,322,20.59006211180124,39,37.0,9,70,0.3405511811023622
323,335,21.31044776119403,39,38.0,10,100,0.2933070866141732
324,359,20.337047353760447,39,38.0,13,86,0.3661417322834646
325,322,20.59006211180124,39,37.0,9,70,0.3405511811023622
326,335,21.31044776119403,39,38.0,10,100,0.2933070866141732
327,359,20.337047353760447,39,38.0,13,86,0.3661417322834646
328,322,20.59006211180124,39,37.0,9,70,0.3405511811023622
329,335,21.31044776119403,39,38.0,10,100,0.2933070866141732
330,359,20.337047353760447,39,38.0,13,86,0.3661417322834646
331,322,20.59006211180124,39,37.0,9,70,0.3405511811023622
332,335,21.31044776119403,39,38.0,10,100,0.2933070866141732
333,359,20.337047353760447,39,38.0,13,86,0.3661417322834646
334,322,20.59006211180124,39,37.0,9,70,0.3405511811023622
335,335,21.31044776119403,39,38.0,10,100,0.2933070866141732
336,359,20.337047353760447,39,38.0,13,86,0.3661417322834646
