t,active_size,active_centroid_depth,pocket_size,pocket_centroid_depth,jaccard_prev,active_jaccard_prev
119,70,6.814285714285714,233,5.085836909871245,1.0,0.34615384615384615
120,85,6.4,230,5.065217391304348,0.9871244635193133,0.3135593220338983
121,87,6.2988505747126435,230,5.065217391304348,1.0,0.34375
122,85,6.341176470588235,225,5.0,0.9782608695652174,0.30303030303030304
123,80,6.775,233,5.085836909871245,0.9656652360515021,0.32
124,89,6.606741573033708,227,5.0,0.9742489270386266,0.33070866141732286
125,87,6.482758620689655,223,4.937219730941704,0.948051948051948,0.3643410852713178
126,83,6.301204819277109,226,4.960176991150442,0.9867256637168141,0.39344262295081966
127,94,6.223404255319149,233,5.085836909871245,0.9699570815450643,0.3409090909090909
128,76,6.868421052631579,233,5.085836909871245,1.0,0.3178294573643411
129,91,6.571428571428571,233,5.085836909871245,1.0,0.3046875
130,85,6.447058823529412,233,5.085836909871245,1.0,0.3643410852713178
131,82,7.0,233,5.085836909871245,1.0,0.26515151515151514
132,101,6.930693069306931,233,5.085836909871245,1.0,0.2620689655172414
133,73,6.424657534246576,225,5.0,0.9656652360515021,0.27941176470588236
134,75,6.986666666666666,230,5.065217391304348,0.9782608695652174,0.34545454545454546
135,92,6.336956521739131,226,4.960176991150442,0.9570815450643777,0.2462686567164179
136,88,6.363636363636363,230,5.065217391304348,0.9570815450643777,0.30434782608695654
137,100,6.54,233,5.085836909871245,0.9871244635193133,0.3722627737226277
138,90,6.3,233,5.085836909871245,1.0,0.37681159420289856
139,85,6.352941176470588,227,5.0,0.9742489270386266,0.4
140,93,6.591397849462366,233,5.085836909871245,0.9742489270386266,0.45901639344262296
141,94,6.468085106382978,233,5.085836909871245,1.0,0.48412698412698413
142,79,6.025316455696203,223,4.937219730941704,0.9570815450643777,0.4065040650406504
143,92,6.391304347826087,233,5.085836909871245,0.9570815450643777,0.368
144,81,6.691358024691358,233,5.085836909871245,1.0,0.2536231884057971
145,74,6.945945945945946,233,5.085836909871245,1.0,0.3247863247863248
146,87,6.804597701149425,233,5.085836909871245,1.0,0.2677165354330709
147,89,6.292134831460674,233,5.085836909871245,1.0,0.31343283582089554
148,96,6.791666666666667,233,5.085836909871245,1.0,0.4122137404580153
149,85,6.8352941176470585,230,5.065217391304348,0.9871244635193133,0.4140625
150,99,6.565656565656566,233,5.085836909871245,0.9871244635193133,0.3142857142857143
151,79,6.848101265822785,230,5.065217391304348,0.9871244635193133,0.2535211267605634
152,93,6.612903225806452,230,5.065217391304348,1.0,0.31297709923664124
153,95,6.473684210526316,233,5.085836909871245,0.9871244635193133,0.4461538461538462
154,78,6.961538461538462,233,5.085836909871245,1.0,0.3007518796992481
155,72,6.861111111111111,233,5.085836909871245,1.0,0.2605042016806723
156,84,6.988095238095238,233,5.085836909871245,1.0,0.2786885245901639
157,77,6.415584415584416,233,5.085836909871245,1.0,0.5046728971962616
158,82,6.597560975609756,233,5.085836909871245,1.0,0.5142857142857142
159,88,6.375,233,5.085836909871245,1.0,0.29770992366412213
160,97,6.474226804123711,233,5.085836909871245,1.0,0.6371681415929203
161,98,6.6020408163265305,233,5.085836909871245,1.0,0.36363636363636365
162,82,6.780487804878049,233,5.085836909871245,1.0,0.3235294117647059
163,89,6.719101123595506,230,5.065217391304348,0.9871244635193133,0.368
164,85,6.423529411764706,233,5.085836909871245,0.9871244635193133,0.27941176470588236
165,77,6.688311688311688,233,5.085836909871245,1.0,0.265625
166,73,6.698630136986301,227,5.0,0.9742489270386266,0.29310344827586204
167,74,7.54054054054054,233,5.085836909871245,0.9742489270386266,0.2457627118644068
168,78,6.897435897435898,233,5.085836909871245,1.0,0.4074074074074074
169,87,6.390804597701149,233,5.085836909871245,1.0,0.27906976744186046
170,80,6.3,233,5.085836909871245,1.0,0.29457364341085274
171,87,6.425287356321839,230,5.065217391304348,0.9871244635193133,0.3467741935483871
172,92,6.510869565217392,230,5.065217391304348,1.0,0.4435483870967742
173,80,6.3125,233,5.085836909871245,0.9871244635193133,0.4098360655737705
174,91,6.758241758241758,230,5.065217391304348,0.9871244635193133,0.2857142857142857
175,76,7.065789473684211,233,5.085836909871245,0.9871244635193133,0.45217391304347826
176,87,6.413793103448276,233,5.085836909871245,1.0,0.3813559322033898
177,79,6.7215189873417724,233,5.085836909871245,1.0,0.2868217054263566
178,95,6.5473684210526315,233,5.085836909871245,1.0,0.3384615384615385
179,81,6.728395061728395,233,5.085836909871245,1.0,0.2846715328467153
180,63,7.126984126984127,230,5.065217391304348,0.9871244635193133,0.3333333333333333
181,83,6.759036144578313,230,5.065217391304348,1.0,0.2920353982300885
182,101,6.336633663366337,233,5.085836909871245,0.9871244635193133,0.3333333333333333
183,68,6.588235294117647,233,5.085836909871245,1.0,0.2518518518518518
184,84,6.511904761904762,233,5.085836909871245,1.0,0.256198347107438
185,89,6.786516853932584,233,5.085836909871245,1.0,0.3515625
186,77,6.415584415584416,233,5.085836909871245,1.0,0.2868217054263566
187,73,6.767123287671233,230,5.065217391304348,0.9871244635193133,0.29310344827586204
188,80,7.275,233,5.085836909871245,0.9871244635193133,0.33043478260869563
189,73,7.397260273972603,233,5.085836909871245,1.0,0.275
190,92,6.728260869565218,233,5.085836909871245,1.0,0.27906976744186046
191,69,7.27536231884058,230,5.065217391304348,0.9871244635193133,0.2677165354330709
192,99,6.252525252525253,230,5.065217391304348,1.0,0.3125
193,70,7.257142857142857,233,5.085836909871245,0.9871244635193133,0.2426470588235294
194,90,6.511111111111111,233,5.085836909871245,1.0,0.36752136752136755
195,90,6.533333333333333,227,5.0,0.9742489270386266,0.37404580152671757
196,76,6.7105263157894735,233,5.085836909871245,0.9742489270386266,0.328
197,82,6.7317073170731705,230,5.065217391304348,0.9871244635193133,0.3504273504273504
198,81,6.691358024691358,227,5.0,0.9698275862068966,0.31451612903225806
199,85,6.411764705882353,233,5.085836909871245,0.9742489270386266,0.31746031746031744
200,69,7.159420289855072,233,5.085836909871245,1.0,0.26229508196721313
201,98,6.469387755102041,233,5.085836909871245,1.0,0.336
202,76,6.5,233,5.085836909871245,1.0,0.27941176470588236
203,67,6.7164179104477615,233,5.085836909871245,1.0,0.24347826086956523
204,68,6.632352941176471,233,5.085836909871245,1.0,0.36363636363636365
205,80,6.8125,233,5.085836909871245,1.0,0.1935483870967742
206,80,6.7625,233,5.085836909871245,1.0,0.25984251968503935
207,90,6.488888888888889,233,5.085836909871245,1.0,0.33858267716535434
208,99,6.282828282828283,233,5.085836909871245,1.0,0.46511627906976744
209,91,6.2967032967032965,233,5.085836909871245,1.0,0.4074074074074074
210,57,5.912280701754386,225,5.0,0.9656652360515021,0.1746031746031746
211,87,6.793103448275862,233,5.085836909871245,0.9656652360515021,0.2
212,85,6.741176470588235,230,5.065217391304348,0.9871244635193133,0.3333333333333333
213,84,6.178571428571429,219,4.894977168949771,0.9521739130434783,0.3203125
214,88,6.340909090909091,233,5.085836909871245,0.9399141630901288,0.31297709923664124
215,76,6.684210526315789,233,5.085836909871245,1.0,0.312
216,84,6.369047619047619,227,5.0,0.9742489270386266,0.28
217,79,5.936708860759493,230,5.065217391304348,0.9698275862068966,0.29365079365079366
218,88,6.784090909090909,233,5.085836909871245,0.9871244635193133,0.3046875
219,100,6.69,233,5.085836909871245,1.0,0.3925925925925926
220,82,6.975609756097561,233,5.085836909871245,1.0,0.34814814814814815
221,95,6.094736842105263,225,5.0,0.9656652360515021,0.291970802919708
222,90,6.733333333333333,233,5.085836909871245,0.9656652360515021,0.32142857142857145
223,77,6.4935064935064934,230,5.065217391304348,0.9871244635193133,0.2846153846153846
224,81,6.777777777777778,233,5.085836909871245,0.9871244635193133,0.25396825396825395
225,76,6.552631578947368,230,5.065217391304348,0.9871244635193133,0.31932773109243695
226,90,6.5777777777777775,233,5.085836909871245,0.9871244635193133,0.4188034188034188
227,60,6.966666666666667,233,5.085836909871245,1.0,0.29310344827586204
228,92,6.315217391304348,233,5.085836909871245,1.0,0.2459016393442623
229,89,6.730337078651686,233,5.085836909871245,1.0,0.4251968503937008
230,98,6.510204081632653,233,5.085836909871245,1.0,0.4166666666666667
231,91,6.824175824175824,233,5.085836909871245,1.0,0.46511627906976744
232,88,6.556818181818182,233,5.085836909871245,1.0,0.3458646616541353
233,80,6.6125,233,5.085836909871245,1.0,0.3333333333333333
234,79,7.025316455696203,233,5.085836909871245,1.0,0.2619047619047619
235,96,6.145833333333333,233,5.085836909871245,1.0,0.32575757575757575
236,90,6.566666666666666,233,5.085836909871245,1.0,0.36764705882352944
237,88,6.011363636363637,230,5.065217391304348,0.9871244635193133,0.424
238,99,6.585858585858586,233,5.085836909871245,0.9871244635193133,0.3851851851851852
239,74,6.891891891891892,233,5.085836909871245,1.0,0.33076923076923076
240,85,6.047058823529412,233,5.085836909871245,1.0,0.21374045801526717
241,98,6.755102040816326,233,5.085836909871245,1.0,0.4076923076923077
242,98,6.510204081632653,230,5.065217391304348,0.9871244635193133,0.35172413793103446
243,86,6.348837209302325,230,5.065217391304348,1.0,0.373134328358209
244,86,6.406976744186046,226,4.960176991150442,0.9570815450643777,0.3333333333333333
245,76,7.25,230,5.065217391304348,0.9570815450643777,0.32786885245901637
246,89,6.179775280898877,233,5.085836909871245,0.9871244635193133,0.2890625
247,89,7.325842696629214,233,5.085836909871245,1.0,0.3484848484848485
248,89,6.707865168539326,233,5.085836909871245,1.0,0.36923076923076925
249,94,6.797872340425532,233,5.085836909871245,1.0,0.38636363636363635
250,81,6.469135802469136,230,5.065217391304348,0.9871244635193133,0.30597014925373134
